,Unnamed: 0,Unnamed: 0.1,Rowid,Timestamp,Anonymized_Vehicle_number,Vehicle_type,Unnamed: 0.2,Number_of_axles,Tollplaza_id,Tollplaza_code,Unnamed: 0.3,Type of Payment code,Vehicle Code
8286,8286,8286,8287,Tue Aug 10 13:11:06 2021,2939967,CAR,8286,2939967,4843,PC400DFFE,8286,,
8287,8287,8287,8288,Fri Aug 13 01:06:14 2021,6992376,CAR,8287,6992376,4524,PCF8BB245,8287,,
8288,8288,8288,8289,Mon Aug 16 08:27:30 2021,5862558,CAR,8288,5862558,4621,PC9FB4E82,8288,,
8289,8289,8289,8290,Tue Aug 10 09:16:47 2021,7769093,CAR,8289,7769093,4200,PCBA86754,8289,,
8290,8290,8290,8291,Fri Aug  6 07:47:12 2021,8379594,CAR,8290,8379594,4662,PCB2463CF,8290,,
8291,8291,8291,8292,Wed Aug 11 02:42:39 2021,8720916,CAR,8291,8720916,4767,PC61F3A80,8291,,
8292,8292,8292,8293,Fri Jul 30 01:17:30 2021,6861283,CAR,8292,6861283,4319,PCAD79413,8292,,
8293,8293,8293,8294,Fri Aug 13 18:25:16 2021,5842282,CAR,8293,5842282,4081,PCC825DB2,8293,,
8294,8294,8294,8295,Tue Aug  3 13:17:14 2021,5725111,CAR,8294,5725111,4118,PCC1A733C,8294,,
8295,8295,8295,8296,Sun Aug  1 01:13:21 2021,4945696,CAR,8295,4945696,4341,PC1E10EC3,8295,,
8296,8296,8296,8297,Sun Aug  8 05:31:09 2021,3125006,CAR,8296,3125006,4066,PC883FCA9,8296,,
8297,8297,8297,8298,Wed Aug 11 17:14:50 2021,8300638,TRUCK,8297,8300638,4884,PC3FB1BB6,8297,,
8298,8298,8298,8299,Fri Aug  6 18:29:21 2021,5511826,CAR,8298,5511826,4341,PC1E10EC3,8298,,
8299,8299,8299,8300,Tue Aug 17 08:32:27 2021,4000670,CAR,8299,4000670,4933,PC419F41D,8299,,
8300,8300,8300,8301,Sun Aug 15 00:06:23 2021,4351368,CAR,8300,4351368,4514,PC374C341,8300,,
8301,8301,8301,8302,Sun Aug  8 06:51:19 2021,1442783,VAN,8301,1442783,4239,PCA185B1A,8301,,
8302,8302,8302,8303,Sun Aug  8 21:18:27 2021,5681925,CAR,8302,5681925,4162,PC51A39A7,8302,,
8303,8303,8303,8304,Thu Jul 29 22:32:06 2021,5100954,CAR,8303,5100954,4782,PC6802C08,8303,,
8304,8304,8304,8305,Sat Aug 21 02:35:10 2021,7237674,CAR,8304,7237674,4620,PC43973F9,8304,,
8305,8305,8305,8306,Mon Aug  2 20:00:57 2021,1492207,CAR,8305,1492207,4392,PCAF6E464,8305,,
8306,8306,8306,8307,Sun Aug  8 11:53:44 2021,9221867,CAR,8306,9221867,4595,PC64281F6,8306,,
8307,8307,8307,8308,Thu Aug 19 00:03:56 2021,9379753,CAR,8307,9379753,4647,PCDD56814,8307,,
8308,8308,8308,8309,Sun Aug  1 02:24:10 2021,2102436,TRUCK,8308,2102436,4200,PCBA86754,8308,,
8309,8309,8309,8310,Tue Aug  3 21:50:24 2021,5838388,CAR,8309,5838388,4961,PC92C5115,8309,,
8310,8310,8310,8311,Thu Jul 29 22:09:00 2021,1648297,CAR,8310,1648297,4573,PC4D8469D,8310,,
8311,8311,8311,8312,Thu Aug 12 06:09:26 2021,978232,VAN,8311,978232,4551,PCCA5979C,8311,,
8312,8312,8312,8313,Thu Aug 12 12:22:38 2021,953519,TRUCK,8312,953519,4299,PCAD3B9BC,8312,,
8313,8313,8313,8314,Mon Aug 16 04:24:36 2021,8337087,CAR,8313,8337087,4812,PC22D9C6D,8313,,
8314,8314,8314,8315,Sun Aug 22 12:22:41 2021,6469284,CAR,8314,6469284,5008,PC48D61BB,8314,,
8315,8315,8315,8316,Wed Aug 11 10:19:49 2021,614353,CAR,8315,614353,4085,PC6150735,8315,,
8316,8316,8316,8317,Fri Aug  6 03:04:18 2021,99513,CAR,8316,99513,4765,PC795A0A3,8316,,
8317,8317,8317,8318,Wed Aug 18 23:25:51 2021,2345027,CAR,8317,2345027,4731,PCFFC2992,8317,,
8318,8318,8318,8319,Sun Aug  8 00:07:39 2021,3597618,CAR,8318,3597618,4589,PC1477DC9,8318,,
8319,8319,8319,8320,Sat Aug  7 09:24:37 2021,7674498,VAN,8319,7674498,4815,PC19C02F1,8319,,
8320,8320,8320,8321,Sat Aug 21 18:32:14 2021,645107,CAR,8320,645107,4681,PCBEB4D23,8320,,
8321,8321,8321,8322,Mon Aug  2 08:18:27 2021,5521608,CAR,8321,5521608,4993,PC0F0AB4E,8321,,
8322,8322,8322,8323,Mon Aug  9 05:42:14 2021,7648722,CAR,8322,7648722,4146,PCF91266E,8322,,
8323,8323,8323,8324,Sat Aug 21 23:48:38 2021,621218,VAN,8323,621218,4756,PC8AEC6E8,8323,,
8324,8324,8324,8325,Tue Aug  3 12:51:45 2021,4887321,TRUCK,8324,4887321,4437,PCBE6CB59,8324,,
8325,8325,8325,8326,Fri Aug 13 23:08:36 2021,8754723,CAR,8325,8754723,4621,PC9FB4E82,8325,,
8326,8326,8326,8327,Wed Aug  4 17:46:50 2021,7518545,CAR,8326,7518545,4140,PC5D4821F,8326,,
8327,8327,8327,8328,Wed Aug 18 03:27:21 2021,2396734,VAN,8327,2396734,4234,PC5EBC1E1,8327,,
8328,8328,8328,8329,Sat Jul 31 22:58:24 2021,9085272,CAR,8328,9085272,4679,PC88494D0,8328,,
8329,8329,8329,8330,Fri Jul 30 12:42:27 2021,9832884,CAR,8329,9832884,4803,PC2BBEEDC,8329,,
8330,8330,8330,8331,Sat Aug  7 23:22:29 2021,1955025,CAR,8330,1955025,5009,PC70886EC,8330,,
8331,8331,8331,8332,Sat Aug  7 05:30:13 2021,8266672,TRUCK,8331,8266672,4769,PC10C50DC,8331,,
8332,8332,8332,8333,Tue Aug 10 04:03:26 2021,2104868,TRUCK,8332,2104868,5009,PC70886EC,8332,,
8333,8333,8333,8334,Thu Aug 12 14:32:23 2021,8208577,VAN,8333,8208577,4056,PC9FBBA67,8333,,
8334,8334,8334,8335,Tue Aug 17 22:54:15 2021,2972082,CAR,8334,2972082,4539,PC684859B,8334,,
8335,8335,8335,8336,Mon Aug  2 20:28:06 2021,7713223,CAR,8335,7713223,4117,PCEB6517A,8335,,
8336,8336,8336,8337,Sun Aug  1 15:02:59 2021,797267,TRUCK,8336,797267,4530,PCA33A9A8,8336,,
8337,8337,8337,8338,Fri Aug 20 21:27:55 2021,1370623,CAR,8337,1370623,4870,PC65485BB,8337,,
8338,8338,8338,8339,Sat Aug 14 03:02:33 2021,6064120,TRUCK,8338,6064120,4698,PC8BCEB19,8338,,
8339,8339,8339,8340,Tue Aug  3 10:32:06 2021,2105382,TRUCK,8339,2105382,4362,PC670999C,8339,,
8340,8340,8340,8341,Mon Aug  2 08:09:50 2021,4237519,CAR,8340,4237519,4299,PCAD3B9BC,8340,,
8341,8341,8341,8342,Thu Aug 12 01:55:24 2021,1554584,CAR,8341,1554584,4353,PC79BCF60,8341,,
8342,8342,8342,8343,Thu Jul 29 17:57:46 2021,3787241,TRUCK,8342,3787241,4587,PC576A3BA,8342,,
8343,8343,8343,8344,Tue Aug 17 15:43:40 2021,2652266,CAR,8343,2652266,4755,PC628DCED,8343,,
8344,8344,8344,8345,Wed Aug  4 11:23:36 2021,3635833,CAR,8344,3635833,4698,PC8BCEB19,8344,,
8345,8345,8345,8346,Wed Aug 11 04:07:28 2021,9005255,VAN,8345,9005255,4100,PCC6DD8D5,8345,,
8346,8346,8346,8347,Fri Aug  6 22:52:27 2021,3823058,CAR,8346,3823058,4619,PC2EFBBE0,8346,,
8347,8347,8347,8348,Wed Aug 18 23:12:47 2021,7492274,TRUCK,8347,7492274,4599,PC800C92D,8347,,
8348,8348,8348,8349,Sun Aug 15 17:02:07 2021,8747866,CAR,8348,8747866,4352,PC99B9343,8348,,
8349,8349,8349,8350,Mon Aug  9 06:24:56 2021,3169560,CAR,8349,3169560,4188,PCDB12C82,8349,,
8350,8350,8350,8351,Thu Jul 29 22:41:01 2021,6529144,CAR,8350,6529144,4516,PCF7F25B7,8350,,
8351,8351,8351,8352,Sun Aug 15 07:48:13 2021,1711124,CAR,8351,1711124,4751,PCD33B3C9,8351,,
8352,8352,8352,8353,Thu Jul 29 23:08:51 2021,8795670,TRUCK,8352,8795670,4692,PC1CDFCF6,8352,,
8353,8353,8353,8354,Sun Aug 15 02:45:48 2021,8397107,CAR,8353,8397107,4130,PC9F22103,8353,,
8354,8354,8354,8355,Sat Aug  7 13:23:00 2021,5472256,CAR,8354,5472256,4503,PC69DE15C,8354,,
8355,8355,8355,8356,Fri Jul 30 14:37:51 2021,9016605,CAR,8355,9016605,4344,PC417B8DF,8355,,
8356,8356,8356,8357,Sun Aug  1 11:20:01 2021,7326756,CAR,8356,7326756,4518,PCC7B407A,8356,,
8357,8357,8357,8358,Thu Aug 12 08:08:34 2021,348970,TRUCK,8357,348970,4405,PC70CA955,8357,,
8358,8358,8358,8359,Wed Aug  4 23:51:24 2021,7249116,CAR,8358,7249116,4426,PCC0E943C,8358,,
8359,8359,8359,8360,Fri Aug  6 02:56:55 2021,393761,CAR,8359,393761,4873,PCE01E4DF,8359,,
8360,8360,8360,8361,Sun Aug  1 16:31:09 2021,1303899,CAR,8360,1303899,4388,PC803F0F2,8360,,
8361,8361,8361,8362,Thu Aug  5 00:45:19 2021,5590957,CAR,8361,5590957,4287,PC421D5F3,8361,,
8362,8362,8362,8363,Tue Aug 10 01:52:06 2021,4635796,CAR,8362,4635796,4828,PCF712D1A,8362,,
8363,8363,8363,8364,Sat Aug 21 02:19:13 2021,4435136,CAR,8363,4435136,4368,PC909A324,8363,,
8364,8364,8364,8365,Thu Aug  5 21:08:38 2021,8655228,TRUCK,8364,8655228,4821,PC67D349A,8364,,
8365,8365,8365,8366,Mon Aug  2 04:55:52 2021,9600670,CAR,8365,9600670,4034,PCFC754C7,8365,,
8366,8366,8366,8367,Wed Aug  4 08:09:01 2021,3416717,VAN,8366,3416717,4109,PC7057B6A,8366,,
8367,8367,8367,8368,Mon Aug  2 09:06:25 2021,3094827,TRUCK,8367,3094827,4116,PCCA836C9,8367,,
8368,8368,8368,8369,Sun Aug  8 23:56:22 2021,5189374,CAR,8368,5189374,4439,PC845CEA6,8368,,
8369,8369,8369,8370,Tue Aug 10 15:51:32 2021,8127863,CAR,8369,8127863,4231,PC016D687,8369,,
8370,8370,8370,8371,Fri Aug 13 22:08:04 2021,8558170,CAR,8370,8558170,4128,PCC0E7E2A,8370,,
8371,8371,8371,8372,Fri Aug 13 00:51:04 2021,8834251,CAR,8371,8834251,4233,PC57279D0,8371,,
8372,8372,8372,8373,Sun Aug  1 15:30:54 2021,6502525,CAR,8372,6502525,4577,PC8FE0901,8372,,
8373,8373,8373,8374,Tue Aug  3 15:56:43 2021,4921770,CAR,8373,4921770,4833,PC71A1452,8373,,
8374,8374,8374,8375,Sun Aug 22 04:50:50 2021,3624718,VAN,8374,3624718,4663,PCA7178EC,8374,,
8375,8375,8375,8376,Wed Aug 18 06:17:37 2021,931001,TRUCK,8375,931001,4904,PC36C6441,8375,,
8376,8376,8376,8377,Fri Aug 20 14:10:37 2021,2837201,CAR,8376,2837201,4175,PC08EA270,8376,,
8377,8377,8377,8378,Fri Aug 13 20:01:42 2021,2044018,CAR,8377,2044018,4538,PCDE5402C,8377,,
8378,8378,8378,8379,Wed Aug 18 12:23:45 2021,2112502,CAR,8378,2112502,4521,PCD2C9ECF,8378,,
8379,8379,8379,8380,Thu Aug 19 02:07:27 2021,8672956,CAR,8379,8672956,4274,PC88EA64E,8379,,
8380,8380,8380,8381,Sun Aug 22 06:14:57 2021,9552553,CAR,8380,9552553,4063,PC7667A3E,8380,,
8381,8381,8381,8382,Mon Aug  9 22:04:19 2021,4223646,TRUCK,8381,4223646,4976,PC5149039,8381,,
8382,8382,8382,8383,Sun Aug 15 07:26:30 2021,593264,CAR,8382,593264,4020,PC2265FB3,8382,,
8383,8383,8383,8384,Fri Aug  6 05:41:12 2021,9835241,CAR,8383,9835241,4133,PC30FC453,8383,,
8384,8384,8384,8385,Thu Jul 29 22:29:59 2021,7876529,TRUCK,8384,7876529,4059,PC06E8A1C,8384,,
8385,8385,8385,8386,Thu Aug  5 11:43:00 2021,7544156,CAR,8385,7544156,4908,PC3D16FC5,8385,,
8386,8386,8386,8387,Sat Aug 21 06:39:25 2021,2751912,CAR,8386,2751912,4274,PC88EA64E,8386,,
8387,8387,8387,8388,Fri Jul 30 01:28:40 2021,4637683,VAN,8387,4637683,4600,PCB99E8F9,8387,,
8388,8388,8388,8389,Sun Aug  1 10:53:23 2021,2277951,CAR,8388,2277951,4554,PC23BA77A,8388,,
8389,8389,8389,8390,Thu Aug 12 10:39:56 2021,8170862,CAR,8389,8170862,4681,PCBEB4D23,8389,,
8390,8390,8390,8391,Sun Aug  8 22:11:42 2021,9986753,CAR,8390,9986753,4176,PC11E9595,8390,,
8391,8391,8391,8392,Mon Aug  2 12:02:32 2021,274814,VAN,8391,274814,4147,PC4D2C5A7,8391,,
8392,8392,8392,8393,Fri Jul 30 15:37:47 2021,7303373,TRUCK,8392,7303373,4265,PC5B2AFFA,8392,,
8393,8393,8393,8394,Thu Jul 29 20:59:32 2021,7749481,TRUCK,8393,7749481,4737,PCED7EAFE,8393,,
8394,8394,8394,8395,Wed Aug  4 01:26:43 2021,2387036,TRUCK,8394,2387036,4325,PC8FC83B3,8394,,
8395,8395,8395,8396,Fri Aug 13 22:09:02 2021,6127462,CAR,8395,6127462,4943,PC0A5DC1F,8395,,
8396,8396,8396,8397,Tue Aug 17 01:10:27 2021,8231389,CAR,8396,8231389,4143,PC5F47DCF,8396,,
8397,8397,8397,8398,Sat Aug 21 08:01:56 2021,6336470,TRUCK,8397,6336470,4472,PC303DD56,8397,,
8398,8398,8398,8399,Sun Aug  8 03:17:48 2021,6250184,CAR,8398,6250184,4222,PC15EC378,8398,,
8399,8399,8399,8400,Sun Aug  1 18:43:20 2021,401574,CAR,8399,401574,4899,PC4967767,8399,,
8400,8400,8400,8401,Wed Aug 18 07:49:45 2021,6581814,CAR,8400,6581814,4390,PC983A913,8400,,
8401,8401,8401,8402,Sun Aug  8 06:00:04 2021,2154383,CAR,8401,2154383,4975,PC818101A,8401,,
8402,8402,8402,8403,Tue Aug 10 21:17:10 2021,5071918,CAR,8402,5071918,4085,PC6150735,8402,,
8403,8403,8403,8404,Sun Aug  1 21:35:29 2021,6400126,CAR,8403,6400126,4151,PC0AB2B55,8403,,
8404,8404,8404,8405,Sun Aug  1 23:44:30 2021,7868537,TRUCK,8404,7868537,4101,PCCC8F243,8404,,
8405,8405,8405,8406,Sun Aug 22 17:07:08 2021,7372483,CAR,8405,7372483,4932,PC46C4A27,8405,,
8406,8406,8406,8407,Sat Aug 14 07:29:37 2021,5820590,CAR,8406,5820590,4120,PC6700C62,8406,,
8407,8407,8407,8408,Thu Aug  5 06:27:01 2021,4185310,CAR,8407,4185310,4541,PCC6A4CD8,8407,,
8408,8408,8408,8409,Tue Aug 17 08:58:31 2021,5507905,CAR,8408,5507905,4052,PC25E70B7,8408,,
8409,8409,8409,8410,Fri Aug  6 23:20:56 2021,2356221,CAR,8409,2356221,4906,PC3D58C5E,8409,,
8410,8410,8410,8411,Tue Aug  3 02:49:04 2021,3924783,TRUCK,8410,3924783,4207,PC76EDF79,8410,,
8411,8411,8411,8412,Sat Aug 21 13:16:17 2021,6833234,TRUCK,8411,6833234,4624,PCDF73A3C,8411,,
8412,8412,8412,8413,Mon Aug  9 15:34:44 2021,230476,VAN,8412,230476,4474,PCFEAE55E,8412,,
8413,8413,8413,8414,Sat Jul 31 02:47:18 2021,4562644,TRUCK,8413,4562644,4845,PCEEC0DB3,8413,,
8414,8414,8414,8415,Wed Aug 11 11:26:50 2021,4063284,TRUCK,8414,4063284,4453,PC5EC8DF5,8414,,
8415,8415,8415,8416,Sat Jul 31 06:43:54 2021,8318845,CAR,8415,8318845,4623,PCAA67227,8415,,
8416,8416,8416,8417,Sun Aug  1 07:30:31 2021,7797951,CAR,8416,7797951,4656,PC63844BC,8416,,
8417,8417,8417,8418,Tue Aug  3 20:07:45 2021,2718597,CAR,8417,2718597,4805,PC1A161AA,8417,,
8418,8418,8418,8419,Sat Aug 14 12:51:12 2021,8986329,CAR,8418,8986329,4192,PC74F6341,8418,,
8419,8419,8419,8420,Fri Jul 30 05:23:52 2021,9640321,TRUCK,8419,9640321,4047,PC6D105CF,8419,,
8420,8420,8420,8421,Thu Aug  5 16:17:12 2021,7963268,CAR,8420,7963268,4903,PCC3BCE65,8420,,
8421,8421,8421,8422,Sat Jul 31 08:12:05 2021,8352111,CAR,8421,8352111,4321,PC591BDF7,8421,,
8422,8422,8422,8423,Sun Aug  8 13:26:16 2021,2219293,CAR,8422,2219293,4567,PC2C5C1F3,8422,,
8423,8423,8423,8424,Tue Aug 10 11:28:06 2021,8346782,TRUCK,8423,8346782,4624,PCDF73A3C,8423,,
8424,8424,8424,8425,Sun Aug  8 06:39:31 2021,2225982,TRUCK,8424,2225982,4372,PC1E0F3B6,8424,,
8425,8425,8425,8426,Wed Aug 18 12:36:02 2021,9236522,VAN,8425,9236522,4173,PC0EB640E,8425,,
8426,8426,8426,8427,Sat Jul 31 06:28:16 2021,9191707,CAR,8426,9191707,4155,PC9042B3F,8426,,
8427,8427,8427,8428,Mon Aug  9 17:46:51 2021,4044411,TRUCK,8427,4044411,4221,PC90AAFDA,8427,,
8428,8428,8428,8429,Sun Aug  8 20:58:07 2021,7605886,CAR,8428,7605886,4290,PC84E8CEF,8428,,
8429,8429,8429,8430,Sat Aug 14 02:04:13 2021,6517851,VAN,8429,6517851,4559,PC93AAEC9,8429,,
8430,8430,8430,8431,Mon Aug 16 18:00:32 2021,2389461,CAR,8430,2389461,4860,PCF4A2DA9,8430,,
8431,8431,8431,8432,Fri Jul 30 13:22:47 2021,1550317,TRUCK,8431,1550317,4956,PCB7040B7,8431,,
8432,8432,8432,8433,Tue Aug 10 22:15:49 2021,9849990,TRUCK,8432,9849990,4106,PC9764C98,8432,,
8433,8433,8433,8434,Sat Aug 14 01:36:45 2021,4582806,CAR,8433,4582806,4336,PCD30AB50,8433,,
8434,8434,8434,8435,Thu Aug  5 21:18:35 2021,4135891,TRUCK,8434,4135891,4958,PC8A8976A,8434,,
8435,8435,8435,8436,Sat Aug 14 14:21:34 2021,2154997,CAR,8435,2154997,4080,PCBE7E15B,8435,,
8436,8436,8436,8437,Mon Aug 16 17:58:21 2021,4960975,CAR,8436,4960975,4185,PC7F5C566,8436,,
8437,8437,8437,8438,Mon Aug 16 12:29:52 2021,230223,TRUCK,8437,230223,4023,PC77793DF,8437,,
8438,8438,8438,8439,Thu Aug 12 20:53:14 2021,9624930,VAN,8438,9624930,4269,PCC7106FF,8438,,
8439,8439,8439,8440,Sat Aug 14 22:44:10 2021,3538985,CAR,8439,3538985,4400,PC3BD7D63,8439,,
8440,8440,8440,8441,Thu Aug 12 09:38:38 2021,950130,CAR,8440,950130,4687,PC52E7369,8440,,
8441,8441,8441,8442,Sun Aug 22 02:51:44 2021,1356196,CAR,8441,1356196,4319,PCAD79413,8441,,
8442,8442,8442,8443,Sat Jul 31 05:42:50 2021,7376951,CAR,8442,7376951,4516,PCF7F25B7,8442,,
8443,8443,8443,8444,Fri Aug 13 03:03:31 2021,6885677,TRUCK,8443,6885677,4371,PC7E22FD8,8443,,
8444,8444,8444,8445,Sat Jul 31 18:53:25 2021,3142673,CAR,8444,3142673,4143,PC5F47DCF,8444,,
8445,8445,8445,8446,Thu Aug 12 16:00:07 2021,2996023,CAR,8445,2996023,4042,PC5D4DE09,8445,,
8446,8446,8446,8447,Thu Aug 19 04:06:00 2021,960832,CAR,8446,960832,4318,PCAD89FE3,8446,,
8447,8447,8447,8448,Sun Aug  8 16:47:19 2021,3151565,CAR,8447,3151565,4953,PC1E2B07E,8447,,
8448,8448,8448,8449,Mon Aug 16 22:52:55 2021,296161,CAR,8448,296161,4821,PC67D349A,8448,,
8449,8449,8449,8450,Mon Aug 16 03:48:17 2021,4251894,CAR,8449,4251894,4675,PCE49911B,8449,,
8450,8450,8450,8451,Tue Aug  3 16:28:18 2021,2357502,CAR,8450,2357502,4559,PC93AAEC9,8450,,
8451,8451,8451,8452,Wed Aug 11 01:27:47 2021,6595185,CAR,8451,6595185,4748,PCF2ECD29,8451,,
8452,8452,8452,8453,Fri Jul 30 17:55:47 2021,3137683,CAR,8452,3137683,4410,PC6EFC03B,8452,,
8453,8453,8453,8454,Thu Aug 19 13:24:31 2021,7955597,CAR,8453,7955597,4381,PC9DD9DCD,8453,,
8454,8454,8454,8455,Mon Aug  9 05:23:30 2021,9649067,CAR,8454,9649067,4257,PC1AB9C93,8454,,
8455,8455,8455,8456,Mon Aug  2 20:53:33 2021,9650170,TRUCK,8455,9650170,4853,PC214FB8E,8455,,
8456,8456,8456,8457,Thu Aug  5 04:56:56 2021,2210444,CAR,8456,2210444,4013,PCE5BA2CE,8456,,
8457,8457,8457,8458,Tue Aug 10 03:00:39 2021,871948,TRUCK,8457,871948,4668,PCBB055C6,8457,,
8458,8458,8458,8459,Wed Aug 11 23:23:48 2021,3072600,CAR,8458,3072600,4857,PC59F4E22,8458,,
8459,8459,8459,8460,Thu Aug  5 21:08:04 2021,151206,CAR,8459,151206,4282,PCCE002E5,8459,,
8460,8460,8460,8461,Wed Aug 18 09:01:23 2021,938735,TRUCK,8460,938735,4672,PC03AE86F,8460,,
8461,8461,8461,8462,Fri Jul 30 14:33:19 2021,4054191,CAR,8461,4054191,4694,PCBCF42C2,8461,,
8462,8462,8462,8463,Sat Aug 21 02:05:45 2021,7219687,TRUCK,8462,7219687,4050,PC822E359,8462,,
8463,8463,8463,8464,Sat Jul 31 11:20:58 2021,2607963,TRUCK,8463,2607963,4126,PC74CE451,8463,,
8464,8464,8464,8465,Sun Aug  8 23:44:56 2021,2130560,CAR,8464,2130560,4024,PC91E3A87,8464,,
8465,8465,8465,8466,Mon Aug  9 04:25:10 2021,8329033,TRUCK,8465,8329033,4183,PCF5E7754,8465,,
8466,8466,8466,8467,Sun Aug  1 06:39:54 2021,1840148,CAR,8466,1840148,4212,PC422A6D1,8466,,
8467,8467,8467,8468,Thu Aug 12 03:34:15 2021,7399926,CAR,8467,7399926,4585,PCF3AE602,8467,,
8468,8468,8468,8469,Mon Aug 16 10:30:25 2021,7749812,VAN,8468,7749812,4347,PC3EC1FDF,8468,,
8469,8469,8469,8470,Sun Aug 22 04:41:42 2021,5006132,VAN,8469,5006132,4726,PCF6540C0,8469,,
8470,8470,8470,8471,Tue Aug 17 15:31:20 2021,8464535,CAR,8470,8464535,4777,PCB1132AC,8470,,
8471,8471,8471,8472,Mon Aug  9 07:25:16 2021,2610238,CAR,8471,2610238,4800,PCA4DF48A,8471,,
8472,8472,8472,8473,Mon Aug  9 21:01:40 2021,6153649,CAR,8472,6153649,4942,PCD51A740,8472,,
8473,8473,8473,8474,Tue Aug 17 11:21:08 2021,1543287,CAR,8473,1543287,4737,PCED7EAFE,8473,,
8474,8474,8474,8475,Sun Aug  1 21:24:11 2021,2063253,CAR,8474,2063253,4443,PCC139BD8,8474,,
8475,8475,8475,8476,Sun Aug  1 10:44:59 2021,1061295,CAR,8475,1061295,4880,PC5A27CDE,8475,,
8476,8476,8476,8477,Fri Aug  6 11:53:05 2021,2527358,TRUCK,8476,2527358,4255,PCB7E7138,8476,,
8477,8477,8477,8478,Sun Aug  8 15:44:34 2021,9185590,CAR,8477,9185590,4757,PC126524C,8477,,
8478,8478,8478,8479,Mon Aug  2 00:57:48 2021,9277316,VAN,8478,9277316,4176,PC11E9595,8478,,
8479,8479,8479,8480,Mon Aug  2 20:24:02 2021,9142056,CAR,8479,9142056,4828,PCF712D1A,8479,,
8480,8480,8480,8481,Thu Aug  5 09:02:54 2021,2476630,VAN,8480,2476630,4377,PC4AC8EAD,8480,,
8481,8481,8481,8482,Tue Aug  3 16:40:29 2021,4799875,TRUCK,8481,4799875,4018,PCCB2657A,8481,,
8482,8482,8482,8483,Sun Aug  8 11:12:22 2021,5215838,CAR,8482,5215838,4868,PC647292C,8482,,
8483,8483,8483,8484,Sun Aug 15 17:16:12 2021,482573,CAR,8483,482573,4638,PCB7AC8AA,8483,,
8484,8484,8484,8485,Fri Aug 20 23:07:15 2021,5941477,CAR,8484,5941477,4298,PC3E474F6,8484,,
8485,8485,8485,8486,Mon Aug  2 00:13:39 2021,8050522,TRUCK,8485,8050522,4356,PCF1979AE,8485,,
8486,8486,8486,8487,Wed Aug 18 18:55:16 2021,9769488,VAN,8486,9769488,4759,PC4A6C6D9,8486,,
8487,8487,8487,8488,Sat Jul 31 10:36:02 2021,9980303,CAR,8487,9980303,4869,PCF775FA6,8487,,
8488,8488,8488,8489,Fri Aug 13 22:41:17 2021,830236,TRUCK,8488,830236,5000,PCFE7F7FE,8488,,
8489,8489,8489,8490,Wed Aug 11 05:40:52 2021,9411278,CAR,8489,9411278,4926,PCCBCFEDE,8489,,
8490,8490,8490,8491,Wed Aug 11 03:53:07 2021,4341836,VAN,8490,4341836,4893,PC3743587,8490,,
8491,8491,8491,8492,Sat Aug 14 20:25:15 2021,9581496,CAR,8491,9581496,4150,PCC8441A8,8491,,
8492,8492,8492,8493,Sun Aug  8 16:09:21 2021,4171166,CAR,8492,4171166,4297,PCDE89544,8492,,
8493,8493,8493,8494,Mon Aug  9 21:05:12 2021,1025866,CAR,8493,1025866,4774,PCEBE834B,8493,,
8494,8494,8494,8495,Sun Aug  1 12:16:41 2021,3053925,CAR,8494,3053925,4966,PC4E6422C,8494,,
8495,8495,8495,8496,Tue Aug 10 17:18:12 2021,9071474,CAR,8495,9071474,4237,PC51D1059,8495,,
8496,8496,8496,8497,Sun Aug  1 04:57:07 2021,8536396,TRUCK,8496,8536396,4648,PC576AD85,8496,,
8497,8497,8497,8498,Thu Aug 12 15:06:22 2021,4424227,CAR,8497,4424227,4417,PC208F9BB,8497,,
8498,8498,8498,8499,Tue Aug 17 14:44:16 2021,1510463,VAN,8498,1510463,4632,PCC1FFE5B,8498,,
8499,8499,8499,8500,Thu Aug 19 02:02:43 2021,1597203,CAR,8499,1597203,4612,PC871C1FC,8499,,
8500,8500,8500,8501,Tue Aug 10 16:43:26 2021,8541712,CAR,8500,8541712,4533,PC8DA1D3B,8500,,
8501,8501,8501,8502,Sat Aug  7 02:02:08 2021,6461855,TRUCK,8501,6461855,4591,PCC9875AC,8501,,
8502,8502,8502,8503,Sun Aug  1 00:44:34 2021,8177959,CAR,8502,8177959,4343,PC0F6325D,8502,,
8503,8503,8503,8504,Fri Aug 20 11:09:54 2021,1540962,CAR,8503,1540962,4050,PC822E359,8503,,
8504,8504,8504,8505,Mon Aug  9 11:02:13 2021,4382548,CAR,8504,4382548,4340,PC3A6DBC9,8504,,
8505,8505,8505,8506,Sun Aug 22 13:13:15 2021,5705632,TRUCK,8505,5705632,4543,PC74F5EBA,8505,,
8506,8506,8506,8507,Sun Aug  8 21:57:36 2021,343809,CAR,8506,343809,4430,PC52EA95D,8506,,
8507,8507,8507,8508,Wed Aug 18 05:41:57 2021,4951088,TRUCK,8507,4951088,4526,PCCB07C68,8507,,
8508,8508,8508,8509,Wed Aug 18 03:14:03 2021,1608282,VAN,8508,1608282,4880,PC5A27CDE,8508,,
8509,8509,8509,8510,Mon Aug 16 23:08:36 2021,223180,TRUCK,8509,223180,4640,PCC993FB3,8509,,
8510,8510,8510,8511,Wed Aug 11 06:30:22 2021,5758325,CAR,8510,5758325,4187,PCF8D98DC,8510,,
8511,8511,8511,8512,Mon Aug  9 03:12:59 2021,2909311,TRUCK,8511,2909311,4602,PC0D3474E,8511,,
